day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
2;385700;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;4870.0
2;385700;COCONUTS;7926;150;;;;;7928;42;7929;108;;;7927.0;-40692.0
2;385700;PINA_COLADAS;14861;100;;;;;14864;100;;;;;14862.5;-32172.5
2;385800;BANANAS;4832;27;;;;;4839;27;;;;;4835.5;2757.6796875
2;385800;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;4876.0
2;385800;COCONUTS;7926;180;;;;;7929;180;;;;;7927.5;-40617.5
2;385800;PINA_COLADAS;14860;92;;;;;14863;92;;;;;14861.5;-32437.0
2;385900;BANANAS;4833;1;4832;21;;;4837;7;4839;22;;;4835.0;2758.591796875
2;385900;PEARLS;9996;1;9995;21;;;10002;7;10004;1;10005;21;9999.0;4876.0
2;385900;COCONUTS;7925;184;;;;;7928;184;;;;;7926.5;-40927.0
2;385900;PINA_COLADAS;14858;99;;;;;14859;31;14861;99;;;14858.5;-33149.5
2;386000;PINA_COLADAS;14861;114;;;;;14864;40;14865;74;;;14862.5;-32041.5
2;386000;BANANAS;4832;23;;;;;4839;23;;;;;4835.5;2757.87109375
2;386000;PEARLS;9995;23;;;;;10000;5;10005;23;;;9997.5;4876.0
2;386000;COCONUTS;7927;218;;;;;7930;218;;;;;7928.5;-39864.0
2;386100;BANANAS;4833;2;4832;30;;;4837;9;4839;32;;;4835.0;2759.130859375
2;386100;PEARLS;9996;2;9995;30;;;10002;9;10004;2;10005;30;9999.0;4879.0
2;386100;COCONUTS;7928;76;7927;200;;;7930;200;;;;;7929.0;-40084.75
2;386100;PINA_COLADAS;14863;30;14862;66;;;14866;96;;;;;14864.5;-32021.25
2;386200;BANANAS;4833;25;;;;;4839;25;;;;;4836.0;2760.0625
2;386200;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;4879.0
2;386200;COCONUTS;7926;189;;;;;7929;189;;;;;7927.5;-40607.8125
2;386200;PINA_COLADAS;14862;91;;;;;14863;29;14865;91;;;14862.5;-32278.25
2;386300;BANANAS;4834;2;4833;24;;;4840;26;;;;;4837.0;2763.494140625
2;386300;PEARLS;9996;2;9995;24;;;9998;1;10004;2;10005;24;9997.0;4879.0
2;386300;COCONUTS;7926;187;;;;;7928;64;7929;123;;;7927.0;-40667.375
2;386300;PINA_COLADAS;14863;111;;;;;14866;111;;;;;14864.5;-32185.75
2;386400;PINA_COLADAS;14860;78;;;;;14863;78;;;;;14861.5;-32413.125
2;386400;BANANAS;4833;22;;;;;4839;2;4840;20;;;4836.0;2761.453125
2;386400;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;4881.0
2;386400;COCONUTS;7925;170;;;;;7928;170;;;;;7926.5;-40730.6875
2;386500;PEARLS;9995;25;;;;;10002;9;10005;25;;;9998.5;4881.0
2;386500;BANANAS;4833;25;;;;;4838;9;4840;25;;;4835.5;2761.484375
2;386500;COCONUTS;7925;58;7924;134;;;7927;192;;;;;7926.0;-40958.25
2;386500;PINA_COLADAS;14860;101;;;;;14863;101;;;;;14861.5;-32552.8125
2;386600;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;4881.0
2;386600;BANANAS;4833;30;;;;;4839;2;4840;29;;;4836.0;2760.732421875
2;386600;COCONUTS;7925;55;7924;113;;;7927;168;;;;;7926.0;-40956.71875
2;386600;PINA_COLADAS;14861;109;;;;;14864;109;;;;;14862.5;-32542.15625
2;386700;PINA_COLADAS;14862;94;;;;;14865;94;;;;;14863.5;-32529.703125
2;386700;PEARLS;9996;2;9995;30;;;9998;2;10004;2;10005;30;9997.0;4881.0
2;386700;BANANAS;4834;2;4833;30;;;4840;32;;;;;4837.0;2763.603515625
2;386700;COCONUTS;7924;168;;;;;7926;52;7927;116;;;7925.0;-40907.1875
2;386800;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;4881.0
2;386800;BANANAS;4837;3;4834;30;;;4840;30;;;;;4838.5;2765.154296875
2;386800;COCONUTS;7923;80;7922;138;;;7925;218;;;;;7924.0;-40796.75
2;386800;PINA_COLADAS;14861;36;14860;56;;;14864;92;;;;;14862.5;-32559.0
2;386900;PEARLS;9996;1;9995;24;;;10000;5;10004;1;10005;24;9998.0;4881.0
2;386900;BANANAS;4833;25;;;;;4840;25;;;;;4836.5;2763.763671875
2;386900;COCONUTS;7923;58;7922;119;;;7925;177;;;;;7924.0;-40792.25
2;386900;PINA_COLADAS;14861;80;;;;;14864;80;;;;;14862.5;-32580.0
2;387000;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;4881.0
2;387000;BANANAS;4834;2;4833;22;;;4840;24;;;;;4837.0;2764.4306640625
2;387000;COCONUTS;7921;153;;;;;7924;153;;;;;7922.5;-40540.25
2;387000;PINA_COLADAS;14858;33;14857;73;;;14860;33;14861;73;;;14859.0;-32307.75
2;387100;PINA_COLADAS;14858;31;14857;94;;;14860;94;;;;;14859.0;-32240.625
2;387100;PEARLS;9996;2;9995;29;;;9998;9;10004;2;10005;29;9997.0;4881.0
2;387100;BANANAS;4834;2;4833;31;;;4840;31;;;;;4837.0;2764.2890625
2;387100;COCONUTS;7922;76;7921;116;;;7924;192;;;;;7923.0;-40556.0
2;387200;PEARLS;9998;9;9996;1;9995;24;10004;1;10005;24;;;10001.0;4881.0
2;387200;BANANAS;4834;10;4833;24;;;4840;25;;;;;4837.0;2764.734375
2;387200;COCONUTS;7922;162;;;;;7923;56;7925;162;;;7922.5;-40722.5
2;387200;PINA_COLADAS;14857;32;14856;62;;;14859;32;14860;62;;;14858.0;-32228.75
2;387300;PEARLS;10002;1;9995;20;;;10005;20;;;;;10003.5;4884.0
2;387300;COCONUTS;7922;172;;;;;7924;45;7925;127;;;7923.0;-40639.625
2;387300;PINA_COLADAS;14857;96;;;;;14860;96;;;;;14858.5;-32241.875
2;387300;BANANAS;4833;20;;;;;4840;20;;;;;4836.5;2765.32568359375
2;387400;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;4886.0
2;387400;COCONUTS;7921;168;;;;;7924;168;;;;;7922.5;-40494.125
2;387400;PINA_COLADAS;14855;97;;;;;14858;24;14859;73;;;14856.5;-32123.375
2;387400;BANANAS;4833;22;;;;;4840;22;;;;;4836.5;2765.8310546875
2;387500;PINA_COLADAS;14855;98;;;;;14858;98;;;;;14856.5;-32094.25
2;387500;BANANAS;4835;8;4834;22;;;4840;2;4841;20;;;4837.5;2770.9990234375
2;387500;PEARLS;9998;8;9996;2;9995;20;10004;2;10005;20;;;10001.0;4892.0
2;387500;COCONUTS;7920;190;;;;;7923;190;;;;;7921.5;-40271.875
2;387600;BANANAS;4834;28;;;;;4840;28;;;;;4837.0;2774.09423828125
2;387600;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;4898.0
2;387600;COCONUTS;7921;214;;;;;7924;214;;;;;7922.5;-40531.125
2;387600;PINA_COLADAS;14856;107;;;;;14859;107;;;;;14857.5;-32190.0
2;387700;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;4928.0
2;387700;COCONUTS;7922;195;;;;;7924;75;7925;120;;;7923.0;-40646.5
2;387700;PINA_COLADAS;14859;80;;;;;14862;80;;;;;14860.5;-32450.0
2;387700;BANANAS;4834;27;;;;;4841;27;;;;;4837.5;2775.0
2;387800;PEARLS;9995;20;;;;;9998;4;10005;20;;;9996.5;4928.0
2;387800;COCONUTS;7921;152;;;;;7922;75;7924;152;;;7921.5;-40473.375
2;387800;PINA_COLADAS;14858;28;14857;75;;;14860;28;14861;75;;;14859.0;-32298.5
2;387800;BANANAS;4834;19;;;;;4841;20;;;;;4837.5;2775.0
2;387900;PINA_COLADAS;14857;30;14856;73;;;14859;30;14860;73;;;14858.0;-32220.125
2;387900;BANANAS;4834;30;;;;;4839;8;4841;30;;;4836.5;2775.0
2;387900;PEARLS;9996;1;9995;29;;;10002;8;10004;1;10005;29;9999.0;4936.0
2;387900;COCONUTS;7921;180;;;;;7924;180;;;;;7922.5;-40533.25
2;388000;BANANAS;4839;6;4834;29;;;4841;29;;;;;4840.0;2775.0
2;388000;PEARLS;9996;2;9995;27;;;10000;6;10004;2;10005;27;9998.0;4936.0
2;388000;COCONUTS;7922;160;;;;;7925;160;;;;;7923.5;-40686.75
2;388000;PINA_COLADAS;14858;25;14857;54;;;14860;25;14861;54;;;14859.0;-32305.0
2;388100;PEARLS;9998;7;9996;1;9995;30;10004;1;10005;30;;;10001.0;4936.0
2;388100;COCONUTS;7923;64;7922;140;;;7925;204;;;;;7924.0;-40813.25
2;388100;PINA_COLADAS;14856;36;14855;90;;;14858;90;;;;;14857.0;-32079.75
2;388100;BANANAS;4841;1;4836;8;4835;30;4842;31;;;;;4841.5;2776.46484375
2;388200;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;4936.0
2;388200;COCONUTS;7923;189;;;;;7925;65;7926;124;;;7924.0;-40867.875
2;388200;PINA_COLADAS;14857;89;;;;;14860;89;;;;;14858.5;-32269.125
2;388200;BANANAS;4835;28;;;;;4842;28;;;;;4838.5;2779.66796875
2;388300;PINA_COLADAS;14857;80;;;;;14860;80;;;;;14858.5;-32243.75
2;388300;BANANAS;4837;4;4836;26;;;4839;5;4842;1;4843;25;4838.0;2776.0234375
2;388300;PEARLS;9998;4;9996;1;9995;25;10004;1;10005;25;;;10001.0;4936.0
2;388300;COCONUTS;7923;190;;;;;7926;190;;;;;7924.5;-40966.5
2;388400;BANANAS;4836;30;;;;;4842;30;;;;;4839.0;2776.34765625
2;388400;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;4936.0
2;388400;COCONUTS;7923;225;;;;;7926;225;;;;;7924.5;-40914.125
2;388400;PINA_COLADAS;14857;91;;;;;14860;91;;;;;14858.5;-32284.625
2;388500;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;4936.0
2;388500;COCONUTS;7924;213;;;;;7926;79;7927;134;;;7925.0;-41094.0
2;388500;PINA_COLADAS;14860;107;;;;;14863;107;;;;;14861.5;-32517.625
2;388500;BANANAS;4835;25;;;;;4838;5;4842;25;;;4836.5;2781.34765625
2;388600;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;4936.0
2;388600;COCONUTS;7924;71;7923;117;;;7926;188;;;;;7925.0;-41035.375
2;388600;PINA_COLADAS;14857;35;14856;61;;;14859;35;14860;61;;;14858.0;-32223.25
2;388600;BANANAS;4834;28;;;;;4841;28;;;;;4837.5;2785.41015625
2;388700;PINA_COLADAS;14858;25;14857;63;;;14860;25;14861;63;;;14859.0;-32308.25
2;388700;BANANAS;4835;30;;;;;4842;30;;;;;4838.5;2781.6171875
2;388700;PEARLS;9995;30;;;;;9998;1;10005;30;;;9996.5;4936.0
2;388700;COCONUTS;7924;193;;;;;7927;193;;;;;7925.5;-41215.5
2;388800;PEARLS;9998;3;9996;1;9995;20;10004;1;10005;20;;;10001.0;4938.0
2;388800;BANANAS;4836;4;4835;21;;;4842;21;;;;;4839.0;2779.4921875
2;388800;COCONUTS;7925;169;;;;;7928;169;;;;;7926.5;-41424.375
2;388800;PINA_COLADAS;14860;101;;;;;14863;101;;;;;14861.5;-32504.375
2;388900;COCONUTS;7924;222;;;;;7927;222;;;;;7925.5;-41189.125
2;388900;PINA_COLADAS;14858;97;;;;;14861;97;;;;;14859.5;-32318.375
2;388900;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;4938.0
2;388900;BANANAS;4835;24;;;;;4841;25;;;;;4838.0;2783.3671875
2;389000;COCONUTS;7926;63;7925;160;;;7927;54;7928;106;;;7926.5;-41322.0
2;389000;PINA_COLADAS;14857;31;14856;89;;;14859;89;;;;;14858.0;-32187.75
2;389000;PEARLS;9996;2;9995;25;;;10002;7;10004;2;10005;25;9999.0;4938.0
2;389000;BANANAS;4835;27;;;;;4840;7;4842;27;;;4837.5;2780.921875
2;389100;PINA_COLADAS;14855;75;;;;;14858;75;;;;;14856.5;-32106.25
2;389100;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;4938.0
2;389100;BANANAS;4835;30;;;;;4842;30;;;;;4838.5;2781.0
2;389100;COCONUTS;7924;193;;;;;7927;193;;;;;7925.5;-41244.625
2;389200;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;4938.0
2;389200;BANANAS;4835;21;;;;;4842;21;;;;;4838.5;2779.859375
2;389200;COCONUTS;7923;214;;;;;7926;214;;;;;7924.5;-40945.875
2;389200;PINA_COLADAS;14853;98;;;;;14856;98;;;;;14854.5;-31920.625
2;389300;COCONUTS;7923;167;;;;;7926;167;;;;;7924.5;-40996.5
2;389300;PINA_COLADAS;14852;98;;;;;14855;25;14856;73;;;14853.5;-31878.625
2;389300;PEARLS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;4938.0
2;389300;BANANAS;4836;23;;;;;4842;2;4843;21;;;4839.0;2775.1796875
2;389400;COCONUTS;7924;15;7923;138;;;7926;210;;;;;7925.0;-41049.5
2;389400;PINA_COLADAS;14853;79;;;;;14856;79;;;;;14854.5;-31907.5
2;389400;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;4940.0
2;389400;BANANAS;4836;26;;;;;4841;1;4843;26;;;4838.5;2773.5625
2;389500;PINA_COLADAS;14850;75;;;;;14853;75;;;;;14851.5;-31681.75
2;389500;BANANAS;4836;27;;;;;4843;27;;;;;4839.5;2775.80859375
2;389500;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;4940.0
2;389500;COCONUTS;7924;197;;;;;7926;74;7927;123;;;7925.0;-41071.75
2;389600;BANANAS;4836;28;;;;;4843;28;;;;;4839.5;2774.140625
2;389600;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;4940.0
2;389600;COCONUTS;7924;177;;;;;7927;177;;;;;7925.5;-41562.25
2;389600;PINA_COLADAS;14853;78;;;;;14854;37;14856;78;;;14853.5;-32257.75
2;389700;COCONUTS;7925;147;;;;;7928;147;;;;;7926.5;-41936.5
2;389700;PINA_COLADAS;14855;25;14854;72;;;14857;25;14858;72;;;14856.0;-32501.5
2;389700;BANANAS;4836;31;;;;;4839;1;4842;1;4843;30;4837.5;2775.51953125
2;389700;PEARLS;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;4940.0
2;389800;COCONUTS;7926;193;;;;;7927;40;7928;60;7929;133;7926.5;-42429.5
2;389800;PINA_COLADAS;14856;27;14855;66;;;14858;27;14859;66;;;14857.0;-32922.0
2;389800;BANANAS;4836;1;4835;29;;;4842;30;;;;;4839.0;2777.80078125
2;389800;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;4942.0
2;389900;PINA_COLADAS;14858;34;14857;59;;;14861;93;;;;;14859.5;-33644.0
2;389900;BANANAS;4838;4;4835;26;;;4842;26;;;;;4840.0;2782.3046875
2;389900;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;4942.0
2;389900;COCONUTS;7927;50;7926;187;;;7929;187;;;;;7928.0;-42834.5
2;390000;BANANAS;4838;5;4835;25;;;4842;25;;;;;4840.0;2781.03515625
2;390000;PEARLS;9996;2;9995;23;;;9998;4;10004;2;10005;23;9997.0;4942.0
2;390000;COCONUTS;7928;60;7927;137;;;7930;197;;;;;7929.0;-43625.5
2;390000;PINA_COLADAS;14859;27;14858;64;;;14861;27;14862;64;;;14860.0;-33879.5
2;390100;PINA_COLADAS;14857;20;14856;68;;;14859;20;14860;68;;;14858.0;-33269.5
2;390100;BANANAS;4834;30;;;;;4841;30;;;;;4837.5;2786.06640625
2;390100;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;4956.0
2;390100;COCONUTS;7928;68;7927;195;;;7929;47;7930;148;;;7928.5;-43134.5
2;390200;PINA_COLADAS;14858;96;;;;;14861;96;;;;;14859.5;-33750.0
2;390200;BANANAS;4834;29;;;;;4841;29;;;;;4837.5;2787.28515625
2;390200;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;4956.0
2;390200;COCONUTS;7927;201;;;;;7929;60;7930;141;;;7928.0;-43135.5
2;390300;PINA_COLADAS;14859;29;14858;56;;;14861;29;14862;56;;;14860.0;-33888.0
2;390300;BANANAS;4835;9;4834;28;;;4841;28;;;;;4838.0;2786.33203125
2;390300;PEARLS;9998;8;9995;28;;;10005;28;;;;;10001.5;4956.0
2;390300;COCONUTS;7928;42;7927;161;;;7930;161;;;;;7929.0;-43388.5
2;390400;BANANAS;4835;28;;;;;4841;28;;;;;4838.0;2784.60546875
2;390400;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;4956.0
2;390400;COCONUTS;7928;219;;;;;7931;219;;;;;7929.5;-43822.5
2;390400;PINA_COLADAS;14861;25;14860;66;;;14863;25;14864;66;;;14862.0;-34482.5
2;390500;PINA_COLADAS;14857;110;;;;;14860;110;;;;;14858.5;-33483.5
2;390500;BANANAS;4835;32;;;;;4841;2;4842;30;;;4838.0;2781.9921875
2;390500;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;4956.0
2;390500;COCONUTS;7928;180;;;;;7931;180;;;;;7929.5;-43840.5
2;390600;PINA_COLADAS;14856;36;14855;66;;;14859;102;;;;;14857.5;-33037.0
2;390600;BANANAS;4835;30;;;;;4840;4;4841;1;4842;29;4837.5;2783.26953125
2;390600;PEARLS;9996;1;9995;29;;;10002;4;10004;1;10005;29;9999.0;4956.0
2;390600;COCONUTS;7927;169;;;;;7930;169;;;;;7928.5;-43225.5
2;390700;PINA_COLADAS;14852;38;14851;51;;;14854;38;14855;51;;;14853.0;-31821.0
2;390700;BANANAS;4834;26;;;;;4840;1;4841;25;;;4837.0;2790.08984375
2;390700;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;4956.0
2;390700;COCONUTS;7925;184;;;;;7928;184;;;;;7926.5;-42205.5
2;390800;BANANAS;4833;21;;;;;4840;21;;;;;4836.5;2793.80078125
2;390800;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;4956.0
2;390800;COCONUTS;7926;188;;;;;7929;188;;;;;7927.5;-42620.5
2;390800;PINA_COLADAS;14850;96;;;;;14853;96;;;;;14851.5;-31314.0
2;390900;BANANAS;4834;2;4833;21;;;4840;23;;;;;4837.0;2793.12890625
2;390900;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;4956.0
2;390900;COCONUTS;7926;191;;;;;7927;56;7929;191;;;7926.5;-42750.0
2;390900;PINA_COLADAS;14848;20;14847;53;;;14851;73;;;;;14849.5;-30645.5
2;391000;PINA_COLADAS;14847;84;;;;;14850;84;;;;;14848.5;-30412.0
2;391000;PEARLS;9996;2;9995;25;;;9998;2;10002;2;10004;2;9997.0;4956.0
2;391000;BANANAS;4833;27;;;;;4838;2;4839;2;4840;25;4835.5;2795.92578125
2;391000;COCONUTS;7926;169;;;;;7929;169;;;;;7927.5;-42789.5
2;391100;PEARLS;9996;2;9995;29;;;10002;9;10004;2;10005;29;9999.0;4960.0
2;391100;BANANAS;4832;31;;;;;4837;9;4839;31;;;4834.5;2800.9140625
2;391100;COCONUTS;7925;152;;;;;7928;169;;;;;7926.5;-42210.0
2;391100;PINA_COLADAS;14843;92;;;;;14846;35;14847;57;;;14844.5;-29349.0
2;391200;PEARLS;9996;2;9995;23;;;9998;3;10004;2;10005;23;9997.0;4960.0
2;391200;BANANAS;4832;25;;;;;4838;25;;;;;4835.0;2824.904296875
2;391200;COCONUTS;7927;63;7926;216;;;7929;216;;;;;7928.0;-42772.5
2;391200;PINA_COLADAS;14843;95;;;;;14844;30;14846;95;;;14843.5;-29301.5
2;391300;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;4966.0
2;391300;BANANAS;4831;24;;;;;4838;24;;;;;4834.5;2823.689453125
2;391300;COCONUTS;7926;104;7925;144;;;7928;200;;;;;7927.0;-42415.5
2;391300;PINA_COLADAS;14844;97;;;;;14847;97;;;;;14845.5;-29609.5
2;391400;PINA_COLADAS;14844;32;14843;52;;;14847;84;;;;;14845.5;-29447.0
2;391400;PEARLS;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;4966.0
2;391400;BANANAS;4837;1;4832;31;;;4838;31;;;;;4837.5;2825.119140625
2;391400;COCONUTS;7927;67;7926;148;;;7928;47;7929;101;;;7927.5;-42525.5
2;391500;PEARLS;10000;2;9995;22;;;10005;22;;;;;10002.5;4974.0
2;391500;BANANAS;4832;22;;;;;4839;22;;;;;4835.5;2827.28515625
2;391500;COCONUTS;7926;189;;;;;7929;189;;;;;7927.5;-42817.5
2;391500;PINA_COLADAS;14842;88;;;;;14845;28;14846;60;;;14843.5;-29050.0
2;391600;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;4974.0
2;391600;BANANAS;4832;29;;;;;4839;29;;;;;4835.5;2827.6513671875
2;391600;COCONUTS;7926;155;;;;;7929;155;;;;;7927.5;-42801.0
2;391600;PINA_COLADAS;14844;26;14843;56;;;14846;26;14847;56;;;14845.0;-29374.0
2;391700;BANANAS;4832;30;;;;;4838;1;4839;29;;;4835.0;2827.572265625
2;391700;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;4974.0
2;391700;COCONUTS;7927;147;;;;;7929;47;7930;100;;;7928.0;-43083.0
2;391700;PINA_COLADAS;14844;88;;;;;14847;88;;;;;14845.5;-29547.0
2;391800;PINA_COLADAS;14845;83;;;;;14848;83;;;;;14846.5;-29865.5
2;391800;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;4974.0
2;391800;COCONUTS;7928;58;7927;134;;;7930;192;;;;;7929.0;-43546.5
2;391800;BANANAS;4831;23;;;;;4838;23;;;;;4834.5;2826.580078125
2;391900;BANANAS;4831;26;;;;;4838;26;;;;;4834.5;2826.1162109375
2;391900;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;4998.0
2;391900;COCONUTS;7928;172;;;;;7931;172;;;;;7929.5;-43851.5
2;391900;PINA_COLADAS;14847;73;;;;;14850;73;;;;;14848.5;-30371.5
2;392000;PEARLS;9998;3;9996;2;9995;20;10004;2;10005;20;;;10001.0;4998.0
2;392000;COCONUTS;7929;162;;;;;7932;162;;;;;7930.5;-44468.5
2;392000;BANANAS;4832;3;4831;22;;;4837;2;4838;20;;;4834.5;2825.6142578125
2;392000;PINA_COLADAS;14850;29;14849;60;;;14852;29;14853;60;;;14851.0;-31188.5
2;392100;BANANAS;4831;7;4830;21;;;4837;21;;;;;4834.0;2824.12109375
2;392100;PEARLS;9998;7;9995;21;;;10005;21;;;;;10001.5;4998.0
2;392100;COCONUTS;7929;173;;;;;7931;41;7932;132;;;7930.0;-44252.0
2;392100;PINA_COLADAS;14850;96;;;;;14853;96;;;;;14851.5;-31287.5
2;392200;PINA_COLADAS;14851;93;;;;;14854;93;;;;;14852.5;-31561.0
2;392200;PEARLS;10000;3;9998;2;9996;1;10004;1;10005;28;;;10002.0;4998.0
2;392200;COCONUTS;7930;65;7929;126;;;7932;191;;;;;7931.0;-44818.0
2;392200;BANANAS;4831;2;4830;29;;;4837;29;;;;;4834.0;2823.9423828125
2;392300;BANANAS;4830;28;;;;;4837;28;;;;;4833.5;2824.056640625
2;392300;PEARLS;10002;4;10000;6;9996;1;10004;1;10005;27;;;10003.0;4998.0
2;392300;COCONUTS;7930;182;;;;;7933;182;;;;;7931.5;-45072.5
2;392300;PINA_COLADAS;14851;102;;;;;14854;102;;;;;14852.5;-31642.5
2;392400;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;5006.0
2;392400;COCONUTS;7929;206;;;;;7930;68;7932;206;;;7929.5;-44476.0
2;392400;BANANAS;4830;26;;;;;4836;27;;;;;4833.0;2823.0439453125
2;392400;PINA_COLADAS;14848;86;;;;;14851;86;;;;;14849.5;-30736.0
2;392500;BANANAS;4830;24;;;;;4836;24;;;;;4833.0;2822.814453125
2;392500;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;5006.0
2;392500;COCONUTS;7929;201;;;;;7932;201;;;;;7930.5;-44528.0
2;392500;PINA_COLADAS;14846;103;;;;;14849;32;14850;71;;;14847.5;-30255.0
2;392600;PINA_COLADAS;14848;30;14847;70;;;14850;30;14851;70;;;14849.0;-30619.0
2;392600;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;5006.0
2;392600;COCONUTS;7930;76;7929;139;;;7932;215;;;;;7931.0;-44727.5
2;392600;BANANAS;4829;31;;;;;4836;31;;;;;4832.5;2822.0390625
2;392700;BANANAS;4829;27;;;;;4835;27;;;;;4832.0;2820.8955078125
2;392700;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;5006.0
2;392700;COCONUTS;7931;147;7930;120;;;7933;194;;;;;7932.0;-45317.0
2;392700;PINA_COLADAS;14848;31;14847;66;;;14851;97;;;;;14849.5;-30649.5
2;392800;PEARLS;9996;1;9995;21;;;10002;9;10004;1;10005;21;9999.0;5006.0
2;392800;COCONUTS;7931;68;7930;176;;;7933;176;;;;;7932.0;-45268.5
2;392800;BANANAS;4829;22;;;;;4834;9;4835;1;4836;21;4831.5;2821.6181640625
2;392800;PINA_COLADAS;14849;105;;;;;14852;105;;;;;14850.5;-31013.0
2;392900;BANANAS;4829;24;;;;;4835;24;;;;;4832.0;2821.009765625
2;392900;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;5006.0
2;392900;COCONUTS;7931;193;;;;;7934;193;;;;;7932.5;-45599.5
2;392900;PINA_COLADAS;14849;90;;;;;14852;90;;;;;14850.5;-31024.5
2;393000;PINA_COLADAS;14847;21;14846;67;;;14850;88;;;;;14848.5;-30331.0
2;393000;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;5006.0
2;393000;COCONUTS;7930;205;;;;;7933;205;;;;;7931.5;-44989.5
2;393000;BANANAS;4829;29;;;;;4835;29;;;;;4832.0;2820.9912109375
2;393100;BANANAS;4829;24;;;;;4835;24;;;;;4832.0;2821.140625
2;393100;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;5006.0
2;393100;COCONUTS;7928;184;;;;;7931;184;;;;;7929.5;-43992.5
2;393100;PINA_COLADAS;14844;27;14843;71;;;14847;98;;;;;14845.5;-29438.0
2;393200;COCONUTS;7929;48;7928;112;;;7931;160;;;;;7930.0;-44225.5
2;393200;PEARLS;9998;6;9996;1;9995;27;10004;1;10005;27;;;10001.0;5006.0
2;393200;BANANAS;4830;5;4829;28;;;4836;28;;;;;4833.0;2821.7060546875
2;393200;PINA_COLADAS;14847;21;14846;53;;;14850;74;;;;;14848.5;-30335.0
2;393300;PEARLS;9998;4;9996;1;9995;24;10004;1;10005;24;;;10001.0;5006.0
2;393300;BANANAS;4830;3;4829;25;;;4835;1;4836;24;;;4832.5;2821.5107421875
2;393300;COCONUTS;7930;162;;;;;7933;162;;;;;7931.5;-45093.0
2;393300;PINA_COLADAS;14851;96;;;;;14854;96;;;;;14852.5;-31673.5
2;393400;PINA_COLADAS;14849;80;;;;;14852;80;;;;;14850.5;-31071.0
2;393400;COCONUTS;7929;198;;;;;7932;198;;;;;7930.5;-44653.5
2;393400;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;5015.0
2;393400;BANANAS;4829;31;;;;;4835;1;4836;30;;;4832.0;2821.2548828125
2;393500;PEARLS;10002;8;9995;25;;;10005;25;;;;;10003.5;5015.0
2;393500;BANANAS;4829;25;;;;;4836;25;;;;;4832.5;2821.916015625
2;393500;COCONUTS;7930;140;;;;;7931;56;7933;140;;;7930.5;-45093.0
2;393500;PINA_COLADAS;14851;22;14850;73;;;14853;22;14854;73;;;14852.0;-31464.0
